Upper X, Upper Y, Lower X, Lower Y
0.9252845780284111,0.016056979417356818,0.9239616531273678,-0.006638025350540329
0.9302780740361016,0.01511752985122863,0.9290184083759587,-0.006287225341522089
0.9352706247403726,0.014171488910327473,0.9340761089279692,-0.005935445488303908
0.9402622218888849,0.013218824722115502,0.9391347630357382,-0.005582653918347913
0.9452528570943389,0.01225950436031956,0.9441943790865656,-0.00522881770538099
0.9502425218317017,0.011293493847709987,0.9492549656054843,-0.004873902872173452
0.9552312074354412,0.010320758158823839,0.9543165312580262,-0.004517874393262368
0.9602189050967662,0.009341261222634071,0.9593790848529826,-0.004160696197620678
0.965205605860871,0.008354965925167664,0.9644426353451591,-0.003802331171275362
0.9701913006241872,0.007361834112073046,0.9695071918381243,-0.0034427411598748664
0.9751759801316394,0.0063618265911387275,0.9745727635869535,-0.003081886971207685
0.9801596349739072,0.0053549031347649685,0.9796393600009672,-0.002719728377674104
0.9851422555846925,0.004341022482389456,0.9847069906464634,-0.002356224118711783
0.9901238322379916,0.0033201423428687324,0.9897756652494457,-0.001991331903177269
0.9951043550453731,0.002292219396816301,0.9948453936983455,-0.0016250084116840489
1.00008381395326,0.001257209298899305,0.99991618604674,-0.001257209298899305
